169.45370829184236,136.17726239344435,156.74573736275687,101.34611336478366,102.61636875925338,145.97289298307527,157.45122485875706,3
160.9600951991293,162.11344568061534,138.15723996854868,102.73315363304212,66.86263294587576,132.04184311337252,140.1052497052052,3
160.8426411602116,147.09930782224242,166.71997829862923,73.95842353916345,129.97746188641787,136.3868421350397,146.20694858097352,3
163.90354896977843,132.1771518143611,132.2208176422052,70.9918153796673,80.77996991660565,146.56877539955872,155.2676244737403,3
172.21188528386742,155.8310439443518,129.96943385349962,89.58093293515574,91.33358440240985,129.99827785590486,140.60022638838893,3
168.0333072231951,141.05986888269996,140.92051214313963,135.4272258220169,132.08989210717328,132.31183326722982,156.55153775493037,3
174.29222525503758,139.70341439135183,140.94912269568746,107.9789030408665,144.99526906536227,155.05277732569246,124.1027185033436,3
165.89096114907125,149.90170353873972,147.6409612648193,81.47836077463587,137.99942554929316,147.0776313198735,153.51633499407214,3
172.88146419024207,158.67601341495828,144.76447705623727,116.89647417631109,78.63105952017817,146.9458166989963,127.17013022957123,3
170.40924385765234,135.33191723392858,130.2898085067599,79.04918166215138,65.16933149362097,148.7495847141412,149.29604196233515,3
167.7240002486989,132.26132604749228,128.75994518798103,66.62596214716939,79.08859504204376,155.63422139932587,129.66147366806726,3
165.31406990825823,129.74054680166,135.00625871366765,109.13408851631743,116.65897806313046,129.81409256664844,122.3092863690047,3
165.86549303691098,135.53915169168505,134.87992654534108,146.5883382306437,117.38554130368655,142.27513772688383,136.63100414093287,3
166.43416500145216,149.34072517271363,156.33934131662483,124.6824181754555,79.59398215496321,140.00451008306507,136.47832380136407,3
173.05790449404077,153.41385145482693,148.96268298871917,74.80854458520798,116.47922059248998,124.68815622720933,133.4882630226301,3
162.142629472215,156.1433141160966,134.28134512262687,98.30804672098222,141.1323560975962,128.1726553359588,140.31220255835117,3
166.28907491749032,125.81558184705784,160.67411511077657,70.86890203674098,105.31167678304107,142.427131797558,145.1370582645835,3
170.32947443961814,136.3972572585222,125.44904494963022,126.49271130016751,110.53081094454419,153.44470812828996,152.85553451602777,3
172.64989251681826,146.8292596990793,140.01327781265894,132.28244722026645,103.35999960748667,127.33768785613738,154.19896078245898,3
173.23839815158522,145.98393902630767,128.40648772894045,97.96521764293915,133.30070105432128,156.07096114184915,128.13890969990382,3
161.00460418037906,164.48077039097774,142.5232222540494,111.04968196274288,147.2855940243145,122.66258911656891,145.93272029808384,3
161.111581338623,141.89610178099252,161.1716545337051,101.84513978422893,149.76050008175076,142.36237139786408,132.84648610543815,3
163.3016698885713,140.77342404287728,141.7639973191798,70.84066260653668,96.41380695127572,138.569540789569,148.90951008955219,3
169.85094227082413,156.89445448531194,125.37636568445856,83.50172896434556,121.24316451398781,139.35957472718988,120.21253902673384,3
172.06741963647733,159.77643079806518,149.67886233471032,70.64938269098313,130.1537792102697,143.34854350925457,151.27839908631836,3
171.2762048859376,161.13509323810268,148.3103629882081,76.92758404644877,122.04838523727354,144.81895140207882,149.69012748796348,3
162.54821509076103,133.77388399551302,165.06842827486977,128.748112868426,142.19942153952746,150.34861284655682,143.88621223961206,3
169.8119910554181,165.01075657730044,151.04630395303732,118.75326256791293,78.30052086030605,138.9568488046441,148.65588447832397,3
164.06414047474547,134.10143812360408,139.1222063700987,85.52755337939084,83.26757414809364,136.99403371472349,156.31354055534138,3
167.60589470108079,133.45641713668954,128.46372512213932,124.17327233672364,97.53789497709298,152.87323786341437,146.3804307456308,3
171.9436217581205,137.23757177383018,156.1561515107476,87.44526869896609,144.8208207532748,145.45497126133498,132.98047200701367,3
164.0426779343841,133.59169632822395,156.25884315021776,83.59082710482382,115.60077760383658,130.5854010770143,146.47875779175473,3
172.22409592810808,160.0111359415094,159.2383098918852,80.95640448384142,72.51272049368409,147.95795313949543,134.73388855177404,3
166.48519339605022,126.40170917570259,136.6809402173772,67.86249432932944,139.73079067110604,129.73586732874122,142.29348678292033,3
160.58468980991697,155.0081326087546,139.53623055893422,141.3231308914016,140.49004605939305,133.0116247344699,156.0384358276187,3
174.9423651024817,162.14370488557768,163.0192106489853,86.16574256927264,114.01970390290928,122.69023655869472,123.79671747286679,3
174.98338918049936,139.69876622416598,158.6682760421981,133.5665295072794,137.93197803561446,159.90513189608626,129.65985941027472,3
160.6052624028955,143.50361830975638,130.85363014230262,66.90620057877469,95.63628030702631,151.34953004300945,142.64722764900284,3
164.69166983815532,154.44539024717238,135.44081811389648,66.22242291612723,129.9700378470963,144.94972339456035,150.4921049800384,3
160.584070250315,162.67038325237934,152.87867900163366,112.8886048105744,118.09219408973519,154.57732987473457,143.4774602623563,3
168.7142556983227,169.58056206795948,159.05285751808555,102.59497346334649,125.12874500279887,135.56921886767154,129.15501849933997,3
168.9527781533164,166.76819441512782,166.8112784006958,94.06194863896667,109.85258462884407,128.46543594279444,159.82524437995534,3
174.71676861801905,154.22790183683514,161.1986326854863,125.7835137091145,115.4184486183548,122.1339198795559,138.19057370210643,3
170.12179453251116,155.48892262476582,141.79051782900726,145.0438188659326,79.22534774012638,140.01437784862242,147.6353590620329,3
170.45703708837715,154.1887530545967,137.3879696053337,78.27755833836287,119.05492778027042,143.97208464557752,127.17424041156964,3
170.57708718355846,145.48273962801454,155.04922662214187,136.1762017804628,79.42691642903847,120.76579471987347,151.16410345583148,3
169.14546137728925,156.4837806329955,162.71697387448893,133.23892946008255,146.6782124889501,141.43740315408473,139.5398253063962,3
166.02830799836096,131.9160969279892,150.767325479691,88.5460645677082,143.3111385381029,143.3276321710839,143.7136072203244,3
165.32386991315514,127.33952083899683,126.42846944178449,100.98348725302179,72.18805713826522,144.27387822160557,155.2389202255863,3
173.24372224778082,154.65704345595046,134.5054324162819,138.35473066550412,140.3179420016227,127.86614339811835,149.4970434308271,3
164.29779323390684,161.11881405588184,169.87570549566212,67.5522104529984,141.27609859222923,144.90522134394632,158.93530476659285,3
166.9751427628964,163.13245687571182,127.80773308692247,93.49871925665514,70.69640570885285,159.01372533916282,152.6789562908735,3
172.78821131868955,167.20843541452524,128.82965687539033,97.77579536363334,71.03796556874018,128.43172406200114,129.1746310815069,3
167.0366081657137,137.08529753541393,129.54401480679925,79.23674257299916,77.51842290192772,158.92307191649195,150.37170027673895,3
174.51642197904343,144.7883218928559,137.52658167481954,132.85492176278086,92.73158303349747,131.97533494821394,129.30023968831324,3
161.94518467336354,136.54083774575446,140.98938868132495,122.28950769238708,70.31801158865338,128.4202775866137,152.36094561166706,3
162.20382885375656,140.41903159351347,163.9096514836163,78.16865144719263,72.03263102754615,139.38151980320043,132.09678045114146,3
168.4511254672578,161.17122007175638,131.17168196687345,114.35942218711423,107.96824463313843,125.76315144052798,144.9599394211593,3
164.10460626791158,146.95254433448056,128.7022545924678,104.06464486315795,91.04939478363973,152.8952484474142,122.27914907989474,3
166.27910912377496,145.6294140859147,157.62527343346034,113.81444388266794,121.71304866150538,151.08197142607025,154.48811894632755,3
164.70813245083707,149.21102174137565,162.804863529764,149.1033461320298,140.60914143871986,134.85869050497507,127.80666068874602,3
167.34088806109884,158.3738653326219,147.1656081838984,106.07037338166182,136.24958579195305,134.45615116268746,154.39178699246582,3
166.10207201427585,139.77048975552526,145.42954600398645,129.80799148736384,75.71017236843952,127.8567686348807,158.05779302652368,3
162.63237441072036,150.54772930689745,151.0691509997872,106.6180792742708,119.80334612902958,129.19306903190474,142.10649071106994,3
165.58259882870345,154.7750266833135,131.35505945179173,113.52458043135547,80.74798020758251,131.14572252460147,128.74839201294333,3
162.74256669803225,162.15699282023002,137.85684054474007,143.8055214584782,147.4437546543412,142.85041879748388,125.72004490662906,3
165.61822365069372,160.89795185066964,141.53258279136816,72.39646355573704,112.32671742889598,153.8048340598414,151.8370554857401,3
162.6268471019553,155.274407648561,134.92269185460412,83.54764043693464,139.29610073094074,129.9867581096092,130.52989386072045,3
160.0098008614195,164.1801065356483,160.66676659441106,118.32295948270763,128.7725899348016,126.08194269697967,138.33294378350303,3
165.26829081023172,129.21994368156575,146.87587183467159,143.262870279124,68.40502511930903,131.65843653975176,128.30163744822815,3
163.57219980498544,165.87955483457188,146.06310744054306,104.6354500998846,129.648929608699,126.17968816019703,139.49061416400204,3
166.4497782118159,151.86098107459952,169.98009664626974,130.40315599697402,98.8185847564813,153.10212209096187,126.82833453249921,3
160.4569552946344,134.20017676089228,140.31852002514168,108.3993643840626,117.285976946002,156.42422868857687,140.3941603820183,3
167.51913466938595,127.2609354420342,126.57101986953008,111.84859676289162,102.24518212610928,153.56721579921194,126.42718338847381,3
160.37457493175575,145.20674455685565,135.6865350538516,69.21722173380118,126.59085438204846,124.4637199982899,144.33278000031086,3
164.21574625250335,132.80732226597598,142.08881853136927,133.12289097895106,98.32795403688868,150.03078596844222,125.01945187196603,3
171.59157129497618,135.66199962079918,155.48269084499927,113.09143216148469,143.9773009629934,135.49290071901257,122.64660755337762,3
160.2873322832688,162.2086352437739,148.61310369476445,130.89574440597067,84.92617600097876,133.80334982052935,121.20415488845276,3
174.4223848686117,155.0540558015366,166.9942289491688,87.56719463147115,116.97440695418118,147.1399987317055,132.70198801030352,3
172.72163852523445,167.62226583051114,164.8184802963202,127.82069295484666,88.58449777662109,131.26464168422527,158.5344128178415,3
160.15426743903538,157.22224879589652,156.7810773149868,117.92861098073278,149.15925191738359,132.47517743054902,133.59887455172992,3
161.18409104419834,144.92591614446818,136.74718368056816,94.18786968509976,135.93860217172835,157.41938054109983,127.42932288020742,3
165.587633973302,166.78837529519274,127.78138073101502,72.85064488946718,78.83723408252949,143.808513365075,126.0188908402399,3
174.521145721761,145.10215372663342,147.5683082157575,85.96598234345956,105.03162145695234,146.47654530548047,150.0470854781617,3
171.30802124064869,151.00510007123398,165.6961898747236,134.47966702101928,129.34908974938315,122.22422086721842,120.27511848878598,3
163.18670915793209,154.85856172610536,143.50388699971455,99.2045320404415,140.18988549951717,155.82251392527354,156.36701056214343,3
164.7081711477254,156.0975115732668,137.22349315734664,81.20183581132824,80.69375887452638,133.68430483454375,137.19830479119287,3
172.464237565826,130.39509920627205,158.07166313277025,110.17366770609095,89.47535412745935,139.712783381313,131.9976827910809,3
168.9412293285746,144.522976528486,132.39824880854954,74.90956133723422,111.46913297613106,156.09652133144414,133.7583074623074,3
170.99500160833935,154.6397609722895,166.91997114392666,134.783386470427,113.16144700696435,146.28121992936428,155.9354586633614,3
165.99278176880404,139.70576176359998,125.48649876358384,135.25684130627445,133.08335953428602,124.17818072400605,143.074295245308,3
166.95972547250332,130.34190929791,169.12557021773256,83.24915043438521,70.71490530769769,143.7938951800764,149.5546670853213,3
160.48665169070782,154.642293742716,148.95313441781545,73.77752575437911,79.66452954044078,142.71897189264322,131.85430454053153,3
174.07473592976973,161.84331032678227,169.26052429311483,87.07202131078519,147.42650878782803,137.2493547916623,133.9007518125502,3
160.7552429045403,127.37443660368211,156.14050651759948,103.92396452689238,84.25433821306899,144.5588122530093,130.11432473000445,3
168.66447631516633,141.16439361422107,162.05985019753186,134.75917366517623,105.57478384040411,134.03276437340062,134.5023918623638,3
172.08571788502326,139.76807672589254,134.40767181680806,72.19850905940108,104.66891527517471,139.28528395679368,153.63634841611628,3
163.31858044669096,142.144607315078,161.3782582502161,135.00800691366277,97.69194145819529,138.36496093146724,132.1314356339713,3
173.98832317628967,130.3389694583711,167.01872403506616,123.12864840600417,110.18363297837215,121.30636243137984,139.02384767288032,3
166.11622157504098,132.2548465388805,154.53843215752957,147.5478271263043,112.78604894048463,148.59013105775784,122.73801810264067,3
166.26500493725493,130.23613183240232,152.57581259914298,144.77098344820314,121.25110726008927,123.07212193257686,134.18664819940332,3
